HR,Name,RAJ2000,DEJ2000,Vmag,B-V
4490," ",174.96291666666664,-14.468611111111109,6.21,0.0
4547," ",177.84124999999997,-12.187777777777777,6.35,0.4
4587," ",180.18541666666664,-10.44611111111111,5.55,0.77
4699," ",185.23208333333332,-13.565555555555553,5.14,1.05
4722," ",186.29874999999998,-11.610277777777776,5.95,0.03
4781," 21    Vir",188.44499999999996,-9.451944444444443,5.48,-0.03
4657," ",183.79416666666665,-10.312499999999998,6.11,0.46
4488," 24Iot Crt",174.6670833333333,-13.201944444444443,5.48,0.52
4468," 21The Crt",174.17041666666665,-9.802222222222222,4.7,-0.08
4529," ",177.09791666666663,-10.313333333333333,6.26,0.58
4402," 14Eps Crt",171.15249999999997,-10.859444444444442,4.83,1.56
4510," ",175.9795833333333,-6.6772222222222215,6.07,0.96
4446," ",173.19791666666663,-7.827499999999999,5.95,1.38
4598," ",180.71499999999997,-7.68361111111111,6.22,1.49
4544," ",177.75916666666663,-5.333333333333333,5.64,1.06
4613," ",181.49916666666664,-3.1316666666666664,6.37,1.0
4591," ",180.25749999999996,-1.7680555555555553,6.31,1.21
5094," 73    Vir",203.01166666666663,-18.728888888888886,6.01,0.18
5044," 63    Vir",200.7545833333333,-17.735277777777775,5.37,0.99
5099," 75    Vir",203.21541666666664,-15.363055555555553,5.55,1.23
5068," 69    Vir",201.86333333333332,-15.97361111111111,4.76,1.09
5165," 83    Vir",206.12416666666664,-16.179166666666664,5.6,0.81
5170," 85    Vir",206.39624999999998,-15.767499999999998,6.19,0.05
5106," ",203.66874999999996,-13.214444444444442,5.91,0.02
5064," 68    Vir",201.67999999999998,-12.707777777777777,5.25,1.52
5056," 67Alp Vir",201.29833333333332,-11.161388888888887,0.98,-0.23
5173," 86    Vir",206.4845833333333,-12.426666666666664,5.51,0.9
5298," 96    Vir",212.25249999999997,-10.334444444444443,6.47,1.0
5290," 95    Vir",211.6783333333333,-9.313333333333333,5.46,0.34
5178," ",206.80624999999998,-9.709166666666665,6.05,1.42
5100," 76    Vir",203.2420833333333,-10.165,5.21,0.96
5150," 82    Vir",205.4033333333333,-8.703055555555554,5.01,1.63
5233," ",208.74249999999998,-8.058888888888887,6.19,0.53
4955," 49    Vir",196.97416666666663,-10.740277777777777,5.19,1.14
4961," 50    Vir",197.43874999999997,-10.329444444444443,5.94,1.49
4959," ",197.30999999999997,-9.538333333333332,6.32,1.02
4877," ",192.84541666666664,-10.338333333333331,6.41,1.02
4902," 40Psi Vir",193.5883333333333,-9.538888888888888,4.79,1.6
4957," ",197.13541666666663,-8.984444444444444,5.55,1.18
4963," 51The Vir",197.48749999999998,-5.538888888888888,4.38,-0.01
5088," 72    Vir",202.6070833333333,-6.470277777777777,6.09,0.33
5095," 74    Vir",202.99124999999998,-6.2558333333333325,4.69,1.62
5111," 80    Vir",203.88041666666663,-5.39611111111111,5.73,0.95
5050," 66    Vir",201.1383333333333,-5.163888888888888,5.75,0.42
5047," 65    Vir",200.82874999999999,-4.924444444444444,5.89,1.43
5078," ",202.3120833333333,-1.3644444444444443,6.43,1.11
5059," ",201.54749999999999,-1.1925,5.97,0.19
5353," ",214.50249999999997,-7.542499999999999,6.47,0.73
5341," ",214.0895833333333,-6.621944444444443,6.44,0.28
5338," 99Iot Vir",214.00374999999997,-6.000555555555555,4.08,0.52
5322," ",213.58874999999998,-5.947499999999999,6.36,0.6
5406,"104    Vir",216.85166666666663,-6.120277777777777,6.17,0.09
5276," ",211.0608333333333,-5.381388888888888,6.39,1.32
5258," ",209.95541666666665,-3.5497222222222216,6.4,0.49
5342," ",214.12541666666664,-3.1963888888888885,6.15,-0.01
5366,"102Ups Vir",214.88541666666663,-2.2655555555555553,5.14,1.02
5317," ",213.41999999999996,-0.8455555555555554,5.91,0.47
5409,"105Phi Vir",217.05041666666665,-2.2280555555555552,4.81,0.7
5496," ",221.29874999999996,-1.4177777777777776,6.07,1.61
5522," ",222.22541666666663,-0.8477777777777776,6.14,-0.04
5573," ",224.38874999999996,-0.16749999999999998,5.53,1.13
5536," ",222.75041666666664,-0.2572222222222222,6.18,1.4
5501,"108    Vir",221.3758333333333,0.7172222222222221,5.69,-0.03
5368," ",214.92041666666663,0.3841666666666666,6.19,0.2
5418," ",217.46041666666665,0.8288888888888888,5.94,0.16
5384," ",215.81374999999997,1.2416666666666665,6.27,0.63
5511,"109    Vir",221.5620833333333,1.8927777777777774,3.72,-0.01
5232," 90    Vir",208.67541666666665,-1.5030555555555554,5.15,1.08
5264," 93Tau Vir",210.41166666666663,1.5444444444444443,4.26,0.1
5107," 79Zet Vir",203.67333333333332,-0.5958333333333332,3.37,0.11
5244," 92    Vir",209.11624999999998,1.0505555555555555,5.91,0.2
5307," ",212.87999999999997,1.362222222222222,6.43,0.48
5313," ",213.0658333333333,2.409444444444444,5.01,-0.12
5283," ",211.15624999999997,2.2975,6.28,1.02
5331," ",213.7208333333333,3.336111111111111,6.45,1.6
5424," ",217.68916666666664,4.772222222222221,6.02,1.42
5392," ",216.0470833333333,5.819999999999999,5.1,0.12
5275," ",210.98249999999996,4.900833333333333,6.24,0.39
4813," 26Chi Vir",189.81166666666664,-7.995555555555554,4.66,1.23
4856," ",191.88916666666665,-6.301944444444444,6.26,0.55
4896," ",193.40874999999997,-4.223888888888888,6.44,1.1
4921," 44    Vir",194.9145833333333,-3.811944444444444,5.79,0.18
4925," 46    Vir",195.1495833333333,-3.3686111111111106,5.99,1.12
4891," 38    Vir",193.29666666666665,-3.553055555555555,6.11,0.5
4799," 25    Vir",189.19749999999996,-5.831944444444444,5.87,0.07
4772," ",187.91124999999997,-5.052499999999999,6.19,1.04
4746," ",186.96499999999997,-4.615277777777777,6.22,0.44
4837," ",190.90874999999997,-1.5769444444444443,5.93,0.86
4825," 29Gam Vir",190.41499999999996,-1.449444444444444,3.65,0.36
4826," 29Gam Vir",190.41499999999996,-1.449444444444444,3.68,
5014," ",199.3745833333333,-0.6766666666666665,6.37,0.26
4689," 15Eta Vir",184.97666666666663,-0.6669444444444443,3.89,0.02
4681," 13    Vir",184.66791666666663,-0.7872222222222222,5.9,0.17
4626," 10    Vir",182.42208333333332,1.8977777777777776,5.95,1.12
4695," 16    Vir",185.08749999999998,3.3124999999999996,4.96,1.16
4878," 37    Vir",192.90374999999997,3.056666666666666,6.02,1.29
4807," ",189.5933333333333,1.854722222222222,5.71,1.6
4805," ",189.51833333333332,3.2824999999999993,6.33,0.01
4858," 35    Vir",191.96416666666664,3.572777777777777,6.41,1.6
4910," 43Del Vir",193.9008333333333,3.3974999999999995,3.38,1.58
4854," ",191.7595833333333,5.950833333333333,6.34,-0.05
4829," 31    Vir",190.48791666666665,6.806666666666666,5.59,0.0
4847," 32    Vir",191.4045833333333,7.673333333333332,5.22,0.33
5037," ",200.42333333333332,2.087222222222222,5.69,0.06
5105," 78    Vir",203.53291666666664,3.6588888888888884,4.94,0.03
5159," 84    Vir",205.76541666666662,3.5380555555555553,5.36,1.11
5031," ",200.17333333333332,2.9416666666666664,6.26,0.1
5040," 64    Vir",200.54041666666663,5.1547222222222215,5.87,0.12
5015," 60Sig Vir",199.40124999999998,5.469722222222222,4.8,1.67
5086," ",202.50041666666664,7.1788888888888875,6.17,1.47
5205," ",207.60291666666663,5.497222222222222,6.01,0.9
5183," ",206.73791666666665,6.350555555555554,6.33,0.63
5274," ",210.9033333333333,7.546388888888888,6.26,0.94
5262," ",210.33499999999998,8.89472222222222,5.99,0.09
5270," ",210.63249999999996,9.686388888888887,6.2,0.9
5273," ",210.8845833333333,10.786666666666665,6.3,0.74
5156," ",205.55291666666665,8.388333333333332,6.16,0.42
5114," ",203.88874999999996,10.204722222222221,6.49,1.03
5138," ",204.89416666666665,10.746111111111109,5.57,0.33
5220," ",208.07666666666663,12.165277777777776,6.04,0.04
5011," 59    Vir",199.19374999999997,9.424166666666665,5.22,0.59
4849," 33    Vir",191.59374999999997,9.54,5.67,0.99
4960," ",197.30166666666665,10.02222222222222,5.78,1.0
4998," ",198.63041666666663,11.331666666666665,5.67,1.5
4986," ",198.1370833333333,11.55611111111111,5.77,1.51
4932," 47Eps Vir",195.54416666666663,10.959166666666665,2.83,0.94
5081," 71    Vir",202.30416666666665,10.818333333333332,5.65,1.05
5053," ",201.1270833333333,12.431944444444444,6.44,1.06
5072," 70    Vir",202.10749999999996,13.778888888888886,4.98,0.71
5013," ",199.31499999999997,13.675555555555555,5.33,1.31
4171,"   Phi3Hya",159.64583333333331,-16.876666666666665,4.91,0.92
4156,"   Phi2Hya",159.0695833333333,-16.34444444444444,6.03,1.65
4094," 42Mu  Hya",156.52249999999998,-16.836388888888887,3.81,1.48
4190," ",160.63041666666663,-13.974999999999998,6.24,1.54
4163," ",159.38833333333332,-13.384444444444442,4.82,2.68
4055," ",154.81999999999996,-12.528055555555554,6.0,0.26
4123," ",157.74916666666664,-13.588333333333331,5.58,-0.04
4158," ",159.135,-12.230277777777776,5.7,0.52
4172," ",159.70999999999998,-12.443611111111109,6.04,0.0
4255," ",163.57416666666666,-13.758055555555554,5.66,0.83
4305," ",165.8120833333333,-11.30361111111111,5.5,0.94
4315," ",166.39166666666665,-11.088888888888887,6.09,0.3
4233," ",162.43124999999998,-9.852777777777776,5.86,1.07
4237," 41    Sex",162.57541666666665,-8.897777777777776,5.79,0.16
3991," ",152.5245833333333,-12.816111111111109,5.31,0.36
3970," 40Ups2Hya",151.28124999999997,-13.06472222222222,4.6,-0.09
3994," 41Lam Hya",152.6470833333333,-12.354166666666664,3.61,1.01
3988," ",152.48541666666665,-12.095833333333331,6.24,0.18
4034," ",154.03791666666663,-11.203333333333331,6.08,1.1
4060," ",154.99749999999997,-9.058888888888887,6.32,0.33
4042," 22Eps Sex",154.40749999999997,-8.068888888888887,5.24,0.31
3959," ",150.92083333333332,-9.573888888888888,6.12,1.66
3909,"  8Gam Sex",148.12666666666664,-8.104999999999999,5.05,0.04
3996," 18    Sex",152.7325,-8.418333333333333,5.65,1.3
3989," 17    Sex",152.53124999999997,-8.408333333333331,5.91,0.02
4000," ",152.82416666666666,-7.3166666666666655,6.25,0.01
4122," ",157.7445833333333,-7.637499999999999,6.2,1.38
4092," ",156.4345833333333,-7.059722222222221,5.57,1.52
4059," ",154.88416666666666,-5.105833333333333,6.37,0.9
4082," 25    Sex",155.86041666666665,-4.074166666666666,5.97,-0.1
4109," ",157.1833333333333,-3.7424999999999997,6.05,0.05
4116," 29Del Sex",157.3695833333333,-2.7391666666666663,5.21,-0.06
4119," 30Bet Sex",157.57291666666666,-0.6369444444444443,5.09,-0.14
4369," ",169.24249999999998,-7.134722222222221,6.14,0.2
4368," 74Phi Leo",169.16541666666663,-3.6516666666666664,4.47,0.21
4484," ",174.60041666666663,-2.436111111111111,6.22,1.12
4432," 87    Leo",172.57874999999999,-3.003611111111111,4.77,1.54
4471," 91Ups Leo",174.23708333333332,-0.8238888888888888,4.3,1.0
4533," ",177.25499999999997,-0.31861111111111107,6.15,0.52
4555," ",178.4595833333333,0.5519444444444443,6.3,0.2
4540,"  5Bet Vir",177.67374999999998,1.764722222222222,3.61,0.55
4419," ",171.97374999999997,-1.6999999999999997,6.25,1.04
4394," ",170.825,0.13166666666666665,6.05,1.46
4400," 79    Leo",171.0095833333333,1.4077777777777776,5.39,0.94
4455," 89    Leo",173.59166666666664,3.0599999999999996,5.77,0.46
4240," ",162.77249999999998,-3.0925,5.95,1.48
4299," 61    Leo",165.45708333333332,-2.484722222222222,4.74,1.62
4249," ",163.35375,-2.2552777777777777,6.12,0.9
4253," ",163.4320833333333,-2.1291666666666664,5.45,0.96
4224," ",162.16916666666665,-1.9588888888888887,5.93,1.6
4245," ",163.15041666666664,-0.20138888888888887,6.31,1.5
4303," ",165.8108333333333,-0.7525,6.14,0.26
4356," 69    Leo",168.43999999999997,-0.06972222222222221,5.42,-0.03
4306," 62    Leo",165.90249999999997,-8.333333333333332E-4,5.95,1.22
4182," 33    Sex",160.3508333333333,-1.7416666666666665,6.26,0.88
4244," ",163.0570833333333,1.0252777777777775,6.38,0.08
4265," 55    Leo",163.92666666666665,0.7369444444444443,5.91,0.42
4201," 36    Sex",161.28916666666663,2.488055555555555,6.28,1.21
4381," 76    Leo",169.72916666666666,1.6505555555555553,5.91,1.04
4371," 75    Leo",169.32249999999996,2.0105555555555554,5.18,1.52
4319," 65    Leo",166.7258333333333,1.9555555555555553,5.52,0.97
4418," 84Tau Leo",171.98416666666665,2.856111111111111,4.95,1.0
4414," 83    Leo",171.68874999999997,3.013055555555555,6.5,0.79
4410," 80    Leo",171.45833333333331,3.8599999999999994,6.37,0.33
4386," 77Sig Leo",170.28416666666664,6.029444444444444,4.05,-0.06
4291," 58    Leo",165.14,3.6174999999999997,4.84,1.16
4294," 59    Leo",165.18666666666664,6.101388888888888,4.99,0.16
4310," 63Chi Leo",166.25416666666663,7.33611111111111,4.63,0.33
4358," ",168.50749999999996,8.060555555555554,5.79,1.12
3901," ",147.83999999999997,-6.181666666666666,6.42,0.58
3899,"  6    Sex",147.8083333333333,-4.243333333333332,6.01,0.17
3814," 33    Hya",143.63625,-5.914999999999999,5.56,1.16
3738," 28    Hya",141.35,-5.1175,5.59,1.52
3762," ",142.385,-4.247222222222222,6.26,0.84
3845," 35Iot Hya",144.96416666666664,-1.1427777777777777,3.91,1.32
3981," 15Alp Sex",151.98458333333332,-0.3716666666666666,4.49,-0.04
3907," ",148.04999999999998,0.07555555555555554,6.35,0.94
3961," 13    Sex",151.03499999999997,3.2011111111111106,6.45,0.4
3759," 31Tau1Hya",142.2870833333333,-2.7688888888888883,4.6,0.46
3760," ",142.35208333333333,-2.2052777777777774,6.14,0.22
3741," ",141.59291666666664,-1.4638888888888888,6.01,1.32
3787," 32Tau2Hya",142.99541666666664,-1.1849999999999998,4.57,0.1
3758," ",142.25916666666666,-1.2569444444444442,6.27,0.27
3794," ",143.17249999999999,1.8641666666666663,6.11,0.62
3618," ",136.7495833333333,1.4627777777777775,6.17,1.65
3665," 22The Hya",138.59124999999997,2.3141666666666665,3.88,-0.06
3879," ",146.5983333333333,1.7855555555555553,5.65,0.34
3906,"  7    Sex",148.05083333333332,2.454166666666666,6.02,-0.04
3893,"  4    Sex",147.62541666666664,4.343611111111111,6.24,0.48
3915," ",148.42874999999998,5.958333333333332,5.95,1.66
3834," ",144.61374999999998,4.649166666666666,4.68,1.32
3876," ",146.54166666666666,6.70861111111111,5.79,1.64
3827," 10    Leo",144.30291666666665,6.8358333333333325,5.0,1.05
4085," ",156.0545833333333,2.3680555555555554,6.32,1.0
4193," 35    Sex",160.8370833333333,4.747777777777777,5.79,1.17
4004," 19    Sex",153.20125,4.6147222222222215,5.77,1.18
4146," 48    Leo",158.7,6.95361111111111,5.08,0.94
4077," 43    Leo",155.75166666666664,6.5424999999999995,6.07,1.12
4267," 56    Leo",164.00624999999997,6.1852777777777765,5.81,1.45
4207," ",161.52374999999998,6.373055555555554,6.37,1.12
4148," 49    Leo",158.75916666666666,8.650277777777777,5.67,0.05
4133," 47Rho Leo",158.20291666666665,9.306666666666665,3.85,-0.14
4227," 53    Leo",162.31416666666664,10.545277777777777,5.34,0.03
3973," 14    Sex",151.6975,5.6113888888888885,6.21,0.94
4088," 44    Leo",156.3133333333333,8.784722222222221,5.61,1.62
4101," 45    Leo",156.91249999999997,9.7625,6.04,-0.06
3950," 29Pi  Leo",150.0533333333333,8.044166666666666,4.7,1.6
3938," ",149.53166666666664,8.314166666666665,6.04,1.36
3926," ",149.10833333333332,8.933055555555555,5.85,1.13
3980," 31    Leo",151.97624999999996,9.997499999999999,4.37,1.45
3982," 32Alp Leo",152.09291666666664,11.96722222222222,1.35,-0.11
3937," 27Nu  Leo",149.5558333333333,12.44472222222222,5.26,-0.04
3998," 34    Leo",152.90916666666664,13.354999999999999,6.44,0.46
4209," 52    Leo",161.60541666666666,14.19472222222222,5.48,0.91
4127," 46    Leo",158.04916666666665,14.13722222222222,5.46,1.68
4035," 37    Leo",154.16958333333332,13.728333333333332,5.41,1.61
4070," 42    Leo",155.4595833333333,14.975555555555554,6.12,0.02
4580," ",179.76416666666665,0.5305555555555554,6.17,1.26
4585,"  7    Vir",179.98708333333332,3.655277777777777,5.37,0.0
4629," 11    Vir",182.51416666666665,5.806944444444444,5.72,0.35
4517,"  3Nu  Vir",176.46499999999997,6.529444444444444,4.03,1.51
4589,"  8Pi  Vir",180.2183333333333,6.614166666666666,4.66,0.13
4559,"  6    Vir",178.76291666666665,8.443888888888887,5.58,0.94
4708," 17    Vir",185.6333333333333,5.3055555555555545,6.4,0.6
4770," ",187.83916666666664,7.604166666666665,6.05,1.52
4828," 30Rho Vir",190.47124999999997,10.235555555555553,4.88,0.09
4741," ",186.92541666666665,8.610277777777776,6.37,0.93
4777," 20    Vir",188.2620833333333,10.295555555555554,6.26,0.95
4608,"  9Omi Vir",181.30208333333331,8.733055555555554,4.12,0.98
4650," 12    Vir",183.35791666666665,10.26222222222222,5.85,0.27
4483,"  1Ome Vir",174.61499999999998,8.134166666666665,5.36,1.57
4478," ",174.5408333333333,8.884166666666665,6.17,1.08
4528,"  4    Vir",176.97874999999996,8.245833333333332,5.32,0.02
4515,"  2Xi  Vir",176.32124999999996,8.258333333333333,4.85,0.18
4399," 78Iot Leo",170.98125,10.529166666666665,3.94,0.41
4404," ",171.24541666666664,11.430277777777777,5.8,1.38
4543," ",177.73041666666666,12.278888888888888,6.35,0.27
4663,"  6    Com",184.0008333333333,14.898888888888887,5.1,0.06
4676," ",184.4345833333333,15.144166666666665,6.34,1.37
4531," ",177.16124999999997,14.284166666666664,5.88,0.29
4534," 94Bet Leo",177.265,14.571944444444442,2.14,0.09
4535," ",177.3120833333333,16.242777777777775,6.04,0.27
4564," 95    Leo",178.91875,15.646666666666665,5.53,0.11
4632,"  3    Com",182.63166666666663,16.809166666666663,6.39,0.06
4824," 27    Vir",190.39333333333332,10.426388888888887,6.19,0.19
4900," 41    Vir",193.45708333333332,12.41861111111111,6.25,0.27
4855," 34    Vir",191.80666666666664,11.958055555555553,6.07,0.12
4865," 29    Com",192.2258333333333,14.122499999999999,5.7,0.02
4851," 27    Com",191.66124999999997,16.577499999999997,5.12,1.35
4886," ",193.11499999999998,16.1225,6.3,0.16
4884," 32    Com",193.05124999999998,17.073888888888888,6.32,1.59
4801," 25    Com",189.24291666666664,17.089444444444442,5.68,1.41
4962," ",197.44916666666663,16.848611111111108,5.91,1.45
4920," 36    Com",194.7308333333333,17.409444444444443,4.78,1.56
4929," 38    Com",195.28999999999996,17.123055555555553,5.96,0.96
4968," 42Alp Com",197.4970833333333,17.529444444444444,5.22,0.45
4969," 42Alp Com",197.4970833333333,17.529444444444444,5.22,
4992," ",198.30166666666665,18.72694444444444,6.11,1.2
5007," ",199.0595833333333,19.051666666666662,6.45,0.98
5010," ",199.1345833333333,19.785277777777775,6.45,0.25
4926," ",195.16166666666663,18.373055555555553,6.2,0.42
4894," 35    Com",193.32416666666663,21.244999999999997,4.9,0.9
4946," 39    Com",196.5883333333333,21.15333333333333,5.99,0.39
4949," 40    Com",196.59416666666664,22.61611111111111,5.6,1.59
4697," 11    Com",185.17916666666665,17.792777777777776,4.74,1.01
4792," 24    Com",188.78249999999997,18.37694444444444,5.02,1.15
4756," 20    Com",187.42999999999998,20.896111111111107,5.69,0.07
4643,"  5    Com",183.03874999999996,20.541944444444443,5.57,0.95
4725," ",186.31291666666664,23.92611111111111,6.03,1.1
4685,"  8    Com",184.82958333333332,23.034722222222218,6.27,0.17
4873," ",192.57249999999996,22.86333333333333,6.43,1.0
4815," 26    Com",189.78041666666664,21.062499999999996,5.46,0.96
4793," ",188.78374999999997,21.881388888888885,5.85,1.22
4812," ",189.75874999999996,22.659444444444443,6.38,1.1
4864," ",192.1958333333333,24.840277777777775,6.31,0.7
4789," 23    Com",188.71291666666664,22.629166666666663,4.81,0.0
4780," 22    Com",188.39249999999998,24.283055555555553,6.29,0.11
4753," 18    Com",187.36208333333332,24.108888888888885,5.48,0.43
4766," 21    Com",187.75249999999997,24.56722222222222,5.46,0.05
4752," 17    Com",187.22791666666663,25.912777777777773,5.29,-0.05
4869," 30    Com",192.32249999999996,27.55222222222222,5.78,0.03
4883," 31    Com",192.92458333333332,27.540555555555553,4.94,0.67
4365," 73    Leo",168.96624999999997,13.307499999999997,5.32,1.2
4437," 88    Leo",172.9370833333333,14.364444444444443,6.2,0.57
4426," 85    Leo",172.42458333333332,15.41333333333333,5.74,1.32
4408," 81    Leo",171.40166666666664,16.45638888888889,5.57,0.36
4341," ",167.9320833333333,14.400277777777776,6.3,0.21
4359," 70The Leo",168.55999999999997,15.429444444444442,3.34,-0.01
4456," 90    Leo",173.67708333333331,16.796944444444442,5.95,-0.16
4527," 93    Leo",176.99624999999997,20.218888888888888,4.53,0.55
4433," 86    Leo",172.6208333333333,18.40972222222222,5.52,1.05
4459," ",173.76583333333332,20.441388888888888,6.45,1.01
4495," 92    Leo",175.19624999999996,21.352777777777774,5.26,0.98
4300," 60    Leo",165.58249999999998,20.17972222222222,4.42,0.05
4208," 51    Leo",161.6020833333333,18.891388888888887,5.49,1.12
4197," ",161.06041666666664,19.758611111111108,6.27,0.17
4269," ",164.07041666666663,22.351666666666663,6.14,1.55
4357," 68Del Leo",168.5270833333333,20.52361111111111,2.56,0.12
4362," 72    Leo",168.80083333333332,23.095555555555553,4.63,1.66
4322," 64    Leo",166.91541666666663,23.32361111111111,6.46,0.16
4332," 67    Leo",167.20458333333332,24.65833333333333,5.68,0.06
4260," 54    Leo",163.90541666666664,24.748888888888885,6.3,
4259," 54    Leo",163.9033333333333,24.749722222222218,4.5,0.01
4270," 50    LMi",164.14333333333332,25.499999999999996,6.35,1.03
4602,"  2    Com",181.06916666666663,21.459166666666665,5.87,0.22
4667,"  7    Com",184.08541666666665,23.945277777777775,4.95,0.97
4640,"  4    Com",182.9633333333333,25.870277777777773,5.66,1.41
4512," ",176.05499999999998,25.21833333333333,6.02,1.53
4633," ",182.6920833333333,27.281388888888884,6.01,0.11
4705," ",185.545,24.773888888888884,6.19,-0.01
4707," 12    Com",185.62624999999997,25.846111111111107,4.81,0.49
4719," ",186.11124999999998,25.582777777777775,6.42,0.27
4717," 13    Com",186.07708333333332,26.098611111111108,5.18,0.08
4694," ",185.07374999999996,26.00194444444444,6.15,0.3
4684," ",184.75874999999996,26.007777777777775,6.48,0.18
4693," ",185.08208333333332,26.61944444444444,5.54,1.09
4738," 16    Com",186.7470833333333,26.825555555555553,5.0,0.08
4733," 14    Com",186.60041666666663,27.26833333333333,4.95,0.27
4737," 15Gam Com",186.73458333333332,28.26833333333333,4.36,1.13
4688,"  9    Com",184.8733333333333,28.15694444444444,6.33,0.5
4642," ",183.00499999999997,28.536111111111108,6.49,0.36
4673," ",184.3770833333333,28.937222222222218,5.7,0.16
4680," ",184.63166666666663,30.249166666666664,6.23,0.3
4668," ",184.12541666666664,33.061388888888885,5.0,1.14
4465," ",174.07458333333332,27.78111111111111,5.8,0.23
4501," 62    UMa",175.39291666666665,31.746111111111105,5.73,0.43
4482," ",174.63416666666663,33.62555555555555,6.27,1.32
4496," 61    UMa",175.2625,34.20166666666666,5.33,0.72
4574," ",179.52999999999997,32.273888888888884,6.42,0.29
4545," ",177.78916666666663,33.37499999999999,6.27,0.32
4581," ",179.8233333333333,33.1675,5.96,1.15
4584," ",179.98833333333332,34.035,6.5,0.22
4593," ",180.4145833333333,36.04194444444444,5.59,1.01
4536," ",177.42374999999998,34.931666666666665,5.7,0.46
4562," ",178.80874999999997,36.756388888888885,6.49,1.58
4550," ",178.24499999999998,37.71861111111111,6.45,0.75
6678," ",269.23249999999996,-40.30555555555555,6.43,1.43
6683," ",269.4908333333333,-39.13694444444444,6.29,0.01
6691," ",269.7316666666666,-36.85833333333333,5.74,0.9
6708," ",270.45124999999996,-36.37777777777777,6.3,-0.03
6832,"   Eta Sgr",274.40666666666664,-36.76166666666666,3.11,1.56
6748," ",271.59874999999994,-36.019722222222214,5.95,0.62
6739," ",271.21,-35.90138888888888,6.0,1.16
6788," ",272.72999999999996,-33.799722222222215,6.16,-0.14
6613," ",266.7804166666666,-38.111666666666665,6.43,-0.02
6630," ",267.4645833333333,-37.04333333333333,3.21,1.17
6671," ",268.7829166666666,-36.47583333333333,6.06,0.08
6653," ",268.24125,-35.62416666666666,6.03,0.34
6652," ",268.23291666666665,-35.018611111111106,6.45,0.02
6658," ",268.3470833333333,-34.89527777777777,5.6,1.14
6647," ",268.0566666666666,-34.799166666666665,5.9,-0.1
6657," ",268.33166666666665,-34.73055555555555,6.17,-0.03
6663," ",268.4920833333333,-34.83166666666666,6.42,0.01
6660," ",268.4395833333333,-34.78583333333333,6.38,0.0
6662," ",268.47875,-34.7525,5.96,-0.01
6668," ",268.6133333333333,-34.466388888888886,5.96,-0.01
6583," ",265.7125,-36.945833333333326,5.54,1.55
6648," ",268.0820833333333,-34.416666666666664,5.84,1.13
6651," ",268.205,-34.11416666666666,6.06,1.23
6777," ",272.4995833333333,-32.71972222222222,6.43,1.02
6693," ",269.77166666666665,-30.25305555555555,5.16,1.77
6879," 20Eps Sgr",276.04291666666666,-34.384722222222216,1.85,-0.03
6893," ",276.47749999999996,-33.945277777777775,6.3,-0.08
6833," ",274.4004166666666,-34.10722222222222,6.16,-0.11
6936," ",277.77,-32.98916666666666,5.34,0.16
6888," 18    Sgr",276.25624999999997,-30.756666666666664,5.6,1.14
6972," ",278.99875,-29.699166666666663,6.37,1.27
6907," ",276.95624999999995,-29.816388888888884,5.92,0.52
6780," ",272.52374999999995,-30.728611111111107,5.53,0.97
6859," 19Del Sgr",275.24875,-29.82805555555555,2.7,1.38
6746," 10Gam2Sgr",271.4520833333333,-30.42416666666666,2.99,1.0
6742,"   Gam1Sgr",271.25541666666663,-29.579999999999995,4.69,0.78
6766," ",272.0208333333333,-28.457222222222217,4.57,0.94
6835," ",274.34999999999997,-28.652499999999996,6.19,0.18
6864," ",275.5008333333333,-28.429999999999996,6.16,0.26
6914," ",277.0258333333333,-26.757222222222218,6.27,0.16
6926," ",277.2391666666666,-26.581666666666663,6.5,0.11
6909," ",276.93249999999995,-26.63472222222222,6.31,0.26
6836," ",274.34874999999994,-28.289166666666663,6.4,0.54
6842," ",274.5133333333333,-27.042499999999997,4.65,1.66
6861," ",275.38083333333327,-24.914999999999996,6.25,1.84
6522," ",263.10208333333327,-34.27972222222222,6.17,0.35
6587," ",265.77874999999995,-33.051111111111105,6.4,1.81
6517," ",262.9475,-33.702777777777776,6.44,1.19
6535," ",263.6770833333333,-32.58166666666666,5.7,0.04
6628," ",267.29375,-31.70333333333333,4.83,-0.04
6616,"  3    Sgr",266.89,-27.83083333333333,4.54,0.8
6492," 45    Oph",261.83874999999995,-29.86694444444444,4.29,0.4
6494," ",261.90624999999994,-29.72444444444444,6.0,0.0
6459," 43    Oph",260.84,-28.143055555555552,5.35,1.55
6593," ",265.82416666666666,-27.884166666666662,6.36,0.47
6520," ",262.93499999999995,-26.269722222222217,6.05,-0.06
6692," ",269.6629166666666,-28.759166666666662,6.01,-0.08
6680," ",269.1745833333333,-28.065277777777773,5.8,0.21
6736,"  9    Sgr",270.9683333333333,-24.360555555555553,5.97,0.0
6724,"  7    Sgr",270.7129166666666,-24.28222222222222,5.34,0.52
6801," 11    Sgr",272.9308333333333,-23.701111111111107,4.98,1.05
6621," ",267.1158333333333,-26.974999999999998,6.35,0.12
6672," ",268.72499999999997,-24.887222222222217,6.2,0.04
6617," ",266.93999999999994,-22.478055555555553,6.18,1.49
6700,"  4    Sgr",269.9483333333333,-23.81611111111111,4.76,-0.04
6716," ",270.47666666666663,-22.78055555555555,5.77,0.0
6762," ",271.79749999999996,-21.443888888888885,6.28,0.12
